Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1887-12-31,5.27,0.25,0.36,8.277679339,3.6575,163.09827092953,7.7371096266381,11.141437862359,15.45551345447
1887-11-30,5.3,0.2475,0.3575,8.087381157,3.645,167.88631556271,7.8399741701453,11.324407134654,15.950712201067
1887-10-31,5.2,0.245,0.355,7.992232066,3.6325,166.67965707191,7.8531761505034,11.379091973178,15.880666812517
1887-09-30,5.38,0.2425,0.3525,7.897091074,3.62,174.52693809467,7.8666881947878,11.435082839846,16.67662966738
1887-08-31,5.45,0.24,0.35,7.992232066,3.6075,174.69310212344,7.6929072494727,11.218823072148,16.739849614821
1887-07-31,5.59,0.2375,0.3475,7.897091074,3.595,181.3393278716,7.7044884381942,11.272883083253,17.431460535613
1887-06-30,5.73,0.235,0.345,7.992232066,3.5825,183.66816058116,7.5326383484421,11.058554171117,17.707695663273
1887-05-31,5.9,0.2325,0.3425,8.087381157,3.57,186.89231355094,7.3648242204395,10.849257184949,18.075445427458
1887-04-30,5.8,0.23,0.34,8.087381157,3.5575,183.72464721957,7.2856325621552,10.770065526664,17.822983639101
1887-03-31,5.67,0.2275,0.3375,8.087381157,3.545,179.60668098878,7.206440903871,10.69087386838,17.473213711514
1887-02-28,5.54,0.225,0.335,8.087381157,3.5325,175.488714758,7.1272492455867,10.611682210096,17.125366596972
1887-01-31,5.58,0.2225,0.3325,7.992232066,3.52,178.86009355024,7.1319660958654,10.65788191854,17.512222096305
1886-12-31,5.64,0.22,0.33,7.801941983,3.5075,185.19264218425,7.22382646818,10.83573970227,18.194057556886
1886-11-30,5.79,0.2217,0.325,7.706792893,3.495,192.46520025824,7.3695224347584,10.803314349556,18.968312634943
1886-10-31,5.65,0.2233,0.32,7.706792893,3.4825,187.81146484612,7.4227079823254,10.637109513409,18.562381342867
1886-09-30,5.51,0.225,0.315,7.706792893,3.47,183.157729434,7.4792176266154,10.470904677262,18.1471439258
1886-08-31,5.37,0.2267,0.31,7.706792893,3.4575,178.50399402189,7.5357272709054,10.304699841115,17.723912799619
1886-07-31,5.33,0.2283,0.305,7.611651901,3.445,179.38892638017,7.6837695858525,10.26521998986,17.845845041532
1886-06-30,5.25,0.23,0.3,7.51650281,3.4325,178.93315501867,7.8389763151036,10.224751715353,17.831494055377
1886-05-31,5.02,0.2317,0.295,7.611651901,3.42,168.9554240954,7.7982015463952,9.9286554000284,16.863195515098
1886-04-30,5.12,0.2333,0.29,7.801941983,3.4075,168.11814325946,7.6605396137563,9.5223167080554,16.801716131246
1886-03-31,5.19,0.235,0.285,7.897091074,3.395,168.36334734412,7.6233885598975,9.2453861258331,16.84326610157
1886-02-28,5.3,0.2367,0.28,7.992232066,3.3825,169.88503509252,7.5871297747925,8.9750584577182,17.006648259461
1886-01-31,5.2,0.2383,0.275,7.992232066,3.37,166.67965707191,7.6384158231223,8.8147895566875,16.692317470798
1885-12-31,5.2,0.24,0.27,8.18251405,3.3825,162.80357013258,7.514010929196,8.4532622953455,16.304475952279
1885-11-30,5.24,0.2458,0.2733,7.992232066,3.395,167.96180828016,7.8788191746683,8.7602981303371,16.824034498619
1885-10-31,4.92,0.2517,0.2767,7.897091074,3.4075,159.60456048807,8.16513574692,8.9761345298878,15.991023962169
1885-09-30,4.65,0.2575,0.28,7.897091074,3.42,150.84577363201,8.3532874645685,9.0831863692395,15.116285028724
1885-08-31,4.71,0.2633,0.2833,7.992232066,3.4325,150.9733047709,8.4397603282757,9.0808359323985,15.130410796707
1885-07-31,4.46,0.2692,0.2867,7.992232066,3.445,142.95985971937,8.6288776314919,9.1898187850993,14.326658777089
1885-06-30,4.3,0.275,0.29,7.897091074,3.4575,139.49179067046,8.920986612646,9.4075858824267,13.978784368698
1885-05-31,4.32,0.2808,0.2933,8.087381157,3.47,136.84318551526,8.8948070584921,9.2907653499136,13.711371872562
1885-04-30,4.37,0.2867,0.2967,8.277679339,3.4825,135.24467627363,8.8729173198285,9.1824017048941,13.54854854103
1885-03-31,4.38,0.2925,0.3,8.18251405,3.495,137.13069945783,9.1577008199576,9.392513661495,13.734194093453
1885-02-28,4.37,0.2983,0.3033,8.372844628,3.5075,133.70749276252,9.1269897233545,9.2799731246846,13.384817593598
1885-01-31,4.24,0.3042,0.3067,8.277679339,3.52,131.22137926778,9.4145149936932,9.4918860899596,13.129817425636
1884-12-31,4.34,0.31,0.31,8.277679339,3.5283333333333,134.31622311844,9.5940159370312,9.5940159370312,13.432292746945
1884-11-30,4.35,0.3117,0.3175,8.372844628,3.5366666666667,133.0955591572,9.5369852389192,9.7144459844621,13.30443760212
1884-10-31,4.44,0.3133,0.325,8.563094215,3.545,132.83104464827,9.3729653802484,9.7229931330377,13.273251319134
1884-09-30,4.59,0.315,0.3325,8.658259504,3.5533333333333,135.80927401827,9.3202442953713,9.8380356451141,13.569154744336
1884-08-31,4.74,0.3167,0.34,8.753424793,3.5616666666667,138.7227460926,9.2686695543304,9.9505767239417,13.859813341769
1884-07-31,4.46,0.3183,0.3475,8.753424793,3.57,130.52815349641,9.3154957977372,10.170074739911,13.043931585992
1884-06-30,4.46,0.32,0.355,8.848509091,3.5783333333333,129.12552422669,9.2646116037086,10.277928497864,12.906876483667
1884-05-31,4.65,0.3217,0.3625,8.848509091,3.5866666666667,134.62638736639,9.3138298528533,10.495067832326,13.465050313805
1884-04-30,5.06,0.3233,0.37,9.038839669,3.595,143.41189494109,9.163056449497,10.486640539171,14.353453682579
1884-03-31,5.3,0.325,0.3775,9.229089256,3.6033333333333,147.11750935958,9.0213567060121,10.478652789291,14.736023454014
1884-02-29,5.32,0.3267,0.385,9.229089256,3.6116666666667,147.67266977226,9.0685453410897,10.686837944045,14.805960228817
1884-01-31,5.18,0.3283,0.3925,9.229089256,3.62,143.78654688352,9.1129581741039,10.895023098799,14.432821721971
1883-12-31,5.34,0.33,0.4,9.229089256,3.6208333333333,148.22783018494,9.1601468091815,11.103208253553,14.896403941887
1883-11-30,5.46,0.3292,0.4025,9.134004959,3.6216666666667,153.13650816686,9.2330656572397,11.28890925589,15.408218142449
1883-10-31,5.38,0.3283,0.405,9.229089256,3.6225,149.33815101029,9.1129581741039,11.241998356723,15.048056270224
1883-09-30,5.53,0.3275,0.4075,9.229089256,3.6233333333333,153.50185410538,9.0907517575968,11.311393408307,15.494692425793
1883-08-31,5.47,0.3267,0.41,9.324254545,3.6241666666667,150.28669913901,8.9759898736226,11.264633756306,15.19681087663
1883-07-31,5.73,0.3258,0.4125,9.324254545,3.625,157.4301254235,8.9512626287917,11.333320547503,15.948783127017
1883-06-30,5.82,0.325,0.415,9.514585124,3.6258333333333,156.70413954667,8.750660713517,11.173920603414,15.903388388584
1883-05-31,5.77,0.3242,0.4175,9.8,3.6266666666667,150.83324617347,8.474894005102,10.913844068878,15.335497637337
1883-04-30,5.87,0.3233,0.42,9.895165289,3.6275,151.97158345315,8.3700873816702,10.873605630379,15.482067222037
1883-03-31,5.75,0.3225,0.4225,9.990330579,3.6283333333333,147.44679125998,8.2698417706684,10.834133792581,15.051254121402
1883-02-28,5.68,0.3217,0.425,10.08541488,3.6291666666667,144.27859610273,8.1715535856072,10.795493546419,14.757590146176
1883-01-31,5.81,0.3208,0.4275,9.990330579,3.63,148.98536647313,8.2262488062959,10.962348393677,15.270259119099
1882-12-31,5.84,0.32,0.43,9.990330579,3.6291666666667,149.7546540797,8.2057344701206,11.026455694225,15.382128332082
1882-11-30,5.81,0.32,0.4308,10.08541488,3.6283333333333,147.58074706987,8.1283716114215,10.942820281876,15.192670313165
1882-10-31,6.07,0.32,0.4317,10.18058017,3.6275,152.74376916969,8.0523898079573,10.863177125297,15.755581030527
1882-09-30,6.24,0.32,0.4325,10.27574545,3.6266666666667,155.56739973546,7.9778153710493,10.782516087434,16.081106624462
1882-08-31,6.18,0.32,0.4333,10.56116033,3.6258333333333,149.90778243398,7.7622152716623,10.510524616285,15.525429331463
1882-07-31,6.0,0.32,0.4342,10.46599504,3.625,146.86491768106,7.8327956096566,10.628124542853,15.240559761218
1882-06-30,5.68,0.32,0.435,10.56116033,3.6241666666667,137.77932107201,7.7622152716623,10.551761384916,14.327404890132
1882-05-31,5.71,0.32,0.4358,10.46599504,3.6233333333333,139.76644665981,7.8327956096566,10.667288520901,14.567103202192
1882-04-30,5.78,0.32,0.4367,10.37091074,3.6225,142.77700986172,7.9046095425174,10.787321835054,14.916997168375
1882-03-31,5.78,0.32,0.4375,10.27574545,3.6216666666667,144.09929013958,7.9778153710493,10.907169452606,15.091670299487
1882-02-28,5.79,0.32,0.4383,10.27574545,3.6208333333333,144.34859686992,7.9778153710493,10.927113991034,15.153861528363
1882-01-31,5.92,0.32,0.4392,10.18058017,3.62,148.96921144721,8.0523898079573,11.051905011421,15.678764160029
1881-12-31,6.01,0.32,0.44,10.18058017,3.6266666666667,151.2339460807,8.0523898079573,11.072035985941,15.958754206105
1881-11-30,6.19,0.315,0.4442,10.18058017,3.6333333333333,155.76341534767,7.9265712172079,11.177723602171,16.478642316645
1881-10-31,6.15,0.31,0.4483,10.27574545,3.64,153.32363916235,7.728508640704,11.176420721379,16.261989411181
1881-09-30,6.25,0.305,0.4525,10.18058017,3.6466666666667,157.27323843667,7.6749340357093,11.386582462815,16.724836648773
1881-08-31,6.2,0.3,0.4567,9.8,3.6533333333333,162.07385204082,7.8422831632653,11.938569068878,17.286243553973
1881-07-31,6.35,0.295,0.4608,9.609669421,3.66,169.28271579718,7.8643151433336,12.284326840841,18.11636718739
1881-06-30,6.58,0.29,0.465,9.514585124,3.6666666666667,177.16722306136,7.8082818674459,12.520176097801,19.028710731116
1881-05-31,6.5,0.285,0.4692,9.514585124,3.6733333333333,175.01321427034,7.6736563180072,12.63326155933,18.869718693153
1881-04-30,6.22,0.28,0.4733,9.609669421,3.68,165.81708539503,7.4644347123166,12.617560533355,17.950108278223
1881-03-31,6.24,0.275,0.4775,9.514585124,3.6866666666667,168.01268569953,7.4044052191298,12.856739971398,18.270119140205
1881-02-28,6.17,0.27,0.4817,9.514585124,3.6933333333333,166.12792800738,7.269779669691,12.969825432927,18.14725816499
1881-01-31,6.19,0.265,0.4858,9.419419835,3.7,168.35027690429,7.2072412568072,13.212369066253,18.473952301405
1880-12-31,5.84,0.26,0.49,9.514585124,3.7266666666667,157.24264174443,7.0005285708136,13.193303844995,
1880-11-30,5.61,0.255,0.4808,9.419419835,3.7533333333333,152.57593754977,6.9352698886258,13.076383382162,
1880-10-31,5.33,0.25,0.4717,9.324254545,3.78,146.44023883198,6.868679119699,12.959823763048,
1880-09-30,5.18,0.245,0.4625,9.324254545,3.8066666666667,142.31903136016,6.731305537305,12.707056371443,
1880-08-31,5.19,0.24,0.4533,9.229089256,3.8333333333333,144.06412708986,6.661924952132,12.582710753339,
1880-07-31,5.01,0.235,0.4442,9.229089256,3.86,139.06768337576,6.5231348489626,12.330112765571,
1880-06-30,4.79,0.23,0.435,9.229089256,3.8866666666667,132.9609188363,6.3843447457932,12.074738975739,
1880-05-31,4.77,0.225,0.4258,9.419419835,3.9133333333333,129.73034262253,6.1193557840816,11.580540857164,
1880-04-30,5.18,0.22,0.4167,9.704834711,3.94,136.73791615388,5.8074018443734,10.999747038865,
1880-03-31,5.3,0.215,0.4075,10.08541488,3.9666666666667,134.62615481417,5.4612496764238,10.35097322392,
1880-02-29,5.2,0.21,0.3983,9.990330579,3.9933333333333,133.34318513946,5.3850132460166,10.213575123278,
1880-01-31,5.11,0.205,0.3892,9.990330579,4.02,131.03532231974,5.256798644921,9.9802245492842,
1879-12-31,4.92,0.2,0.38,9.704834711,4.0366666666667,129.87462306508,5.2794562221576,10.030966822099,
1879-11-30,4.93,0.1983,0.3742,9.419419835,4.0533333333333,134.08188451343,5.3931922310372,10.177168597348,
1879-10-31,4.68,0.1967,0.3683,8.94367438,4.07,134.05320890048,5.6342449125479,10.549529238899,
1879-09-30,4.22,0.195,0.3625,8.467928926,4.0866666666667,127.66815645802,5.8993579405959,10.96675514598,
1879-08-31,4.07,0.1933,0.3567,8.18251405,4.1033333333333,127.42510200762,6.05190963589,11.167698743518,
1879-07-31,4.04,0.1917,0.3508,8.18251405,4.12,126.48585064147,6.0018162296953,10.982979308175,
1879-06-30,3.96,0.19,0.345,8.087381157,4.1366666666667,125.43958672233,6.0185660296065,10.928448843233,
1879-05-31,3.94,0.1883,0.3392,8.18251405,4.1533333333333,123.3550127543,5.8953677415317,10.619802113264,
1879-04-30,3.77,0.1867,0.3333,8.18251405,4.17,118.03258834612,5.8452743353371,10.435082677921,
1879-03-31,3.65,0.185,0.3275,8.277679339,4.1866666666667,112.96180054892,5.7254611237122,10.135613610896,
1879-02-28,3.71,0.1833,0.3217,8.372844628,4.2033333333333,113.51368378694,5.6083714927619,9.8429520415794,
1879-01-31,3.58,0.1817,0.3158,8.277679339,4.22,110.79540985346,5.6233312766405,9.7735168803692,
1878-12-31,3.45,0.18,0.31,8.18251405,4.23,108.01390710719,5.635508196897,9.7055974502115,
1878-11-30,3.47,0.1808,0.3092,8.372844628,4.24,106.1704805231,5.5318797920969,9.4604935382541,
1878-10-31,3.48,0.1817,0.3083,8.467928926,4.25,105.2808494014,5.4969914759296,9.3270361696704,
1878-09-30,3.52,0.1825,0.3075,8.563094215,4.26,105.30749485629,5.459834605475,9.1994473489511,
1878-08-31,3.45,0.1833,0.3067,8.563094215,4.27,103.21331171994,5.4837681270333,9.1755138273928,
1878-07-31,3.48,0.1842,0.3058,8.467928926,4.28,105.2808494014,5.5726242700398,9.2514033755602,
1878-06-30,3.41,0.185,0.305,8.372844628,4.29,104.33467970714,5.6603858492142,9.3319874811369,
1878-05-31,3.34,0.1858,0.3042,8.563094215,4.3,99.92245250568,5.5585603819028,9.1007215725233,
1878-04-30,3.33,0.1867,0.3033,8.848509091,4.31,96.409864501093,5.4053218325388,8.7811146856401,
1878-03-31,3.24,0.1875,0.3025,8.94367438,4.32,92.806067700331,5.3707215104358,8.6647640368365,
1878-02-28,3.18,0.1883,0.3017,9.134004959,4.33,89.18939486641,5.2812462431903,8.4617737205019,
1878-01-31,3.25,0.1892,0.3008,9.229089256,4.34,90.213567060121,5.2518175039307,8.3496126066721,
1877-12-31,3.25,0.19,0.3,9.514585124,4.3491666666667,87.50660713517,5.1157708786715,8.0775329663234,
1877-11-30,3.26,0.1992,0.2983,9.514585124,4.3583333333333,87.775858234047,5.3634818896387,8.0317602795142,
1877-10-31,3.31,0.2083,0.2967,9.704834711,4.3675,87.375000476708,5.4985536553771,7.8320733055708,
1877-09-30,3.24,0.2175,0.295,9.704834711,4.3766666666667,85.527190798953,5.7414086415964,7.7871979276825,
1877-08-31,3.05,0.2267,0.2933,9.8,4.3858333333333,79.729878826531,5.9261519770408,7.6671388392857,
1877-07-31,2.85,0.2358,0.2917,10.18058017,4.395,71.716596727119,5.9336047397385,7.3402565843161,
1877-06-30,2.73,0.245,0.29,10.08541488,4.4041666666667,69.34517030994,6.2232845149946,7.3663367728507,
1877-05-31,2.94,0.2542,0.2883,10.65632562,4.4133333333333,70.678477916106,6.1110439068959,6.9308180895283,
1877-04-30,2.94,0.2633,0.2867,10.46599504,4.4225,71.96380966372,6.4449221375706,7.0176953165267,
1877-03-31,3.17,0.2725,0.285,10.18058017,4.4316666666667,79.768986535077,6.8571131958386,7.1716596727119,
1877-02-28,3.34,0.2817,0.2833,10.65632562,4.4408333333333,80.294597360474,6.7721521186962,6.8106165964737,
1877-01-31,3.55,0.2908,0.2817,10.9417405,4.45,83.116889630128,6.8085609871665,6.5955007912132,
1876-12-31,3.58,0.3,0.28,10.75149091,4.4616666666667,85.302483411577,7.1482527998529,6.671702613196,
1876-11-30,3.6,0.3,0.2867,10.56116033,4.4733333333333,87.324921806201,7.2770768171834,6.9544597449549,
1876-10-31,3.67,0.3,0.2933,10.46599504,4.485,89.832374648249,7.3432458840531,7.1792467259759,
1876-09-30,3.69,0.3,0.3,10.27574545,4.4966666666667,91.994183497412,7.4792019103587,7.4792019103587,
1876-08-31,3.93,0.3,0.3067,10.18058017,4.5083333333333,98.893412328975,7.5491154449599,7.7177123565641,
1876-07-31,4.1,0.3,0.3133,10.08541488,4.52,104.14476127134,7.6203483857077,7.9581838308074,
1876-06-30,4.15,0.3,0.32,10.08541488,4.5316666666667,105.41481933562,7.6203483857077,8.1283716114215,
1876-05-31,4.18,0.3,0.3267,10.37091074,4.5433333333333,103.25396214913,7.41057144611,8.0701123048138,
1876-04-30,4.34,0.3,0.3333,10.75149091,4.555,103.41139050454,7.1482527998529,7.9417088606365,
1876-03-31,4.51,0.3,0.34,10.84657521,4.5666666666667,106.52002269203,7.0855890925962,8.0303343049423,
1876-02-29,4.52,0.3,0.3467,10.84657521,4.5783333333333,106.75620899512,7.0855890925962,8.1885791280103,
1876-01-31,4.46,0.3,0.3533,10.84657521,4.59,105.3390911766,7.0855890925962,8.3444620880474,
1875-12-31,4.37,0.3,0.36,10.9417405,4.63,102.31572047427,7.0239625039545,8.4287550047454,
1875-11-30,4.37,0.3025,0.3683,11.03690579,4.67,101.43350716234,7.0214269832052,8.5487324228578,
1875-10-31,4.3,0.305,0.3767,11.13207107,4.71,98.955474509021,7.0189348198259,8.6689598250112,
1875-09-30,4.37,0.3075,0.385,11.13207107,4.75,100.56637758242,7.0764670724475,8.8599669037147,
1875-08-31,4.41,0.31,0.3933,11.22715537,4.79,100.62738737177,7.0735805181967,8.9743200574412,
1875-07-31,4.39,0.3125,0.4017,11.13207107,4.83,101.0266356034,7.1915315776905,9.2442823512265,
1875-06-30,4.38,0.315,0.41,11.13207107,4.87,100.79650659291,7.249063830312,9.4352894299299,
1875-05-31,4.47,0.3175,0.4183,11.32232066,4.91,101.13917648928,7.1838229385565,9.4645453077108,
1875-04-30,4.65,0.32,0.4267,11.60773554,4.95,102.62490977633,7.0623593824571,9.4172148390452,
1875-03-31,4.59,0.3225,0.435,11.51265124,4.99,102.13737157385,7.176318590973,9.6796855413124,
1875-02-28,4.53,0.325,0.4433,11.51265124,5.03,100.80224253367,7.2319489676472,9.8643783918707,
1875-01-31,4.54,0.3275,0.4517,11.51265124,5.07,101.02476404036,7.2875793443214,10.051296457496,
1874-12-31,4.54,0.33,0.46,11.51265124,5.1033333333333,101.02476404036,7.3432097209956,10.235989308054,
1874-11-30,4.57,0.33,0.46,11.51265124,5.1366666666667,101.69232856045,7.3432097209956,10.235989308054,
1874-10-31,4.53,0.33,0.46,11.60773554,5.17,99.976525007909,7.2830581131589,10.152141612282,
1874-09-30,4.54,0.33,0.46,11.79806612,5.2033333333333,98.580806648336,7.1655652409583,9.9883636692146,
1874-08-31,4.47,0.33,0.46,11.79806612,5.2366666666667,97.06083826389,7.1655652409583,9.9883636692146,
1874-07-31,4.46,0.33,0.46,11.8932314,5.27,96.068792119861,7.1082290133529,9.9084404428556,
1874-06-30,4.46,0.33,0.46,11.79806612,5.3033333333333,96.843699923255,7.1655652409583,9.9883636692146,
1874-05-31,4.48,0.33,0.46,12.08348099,5.3366666666667,94.980246251043,6.9963127818849,9.752435998991,
1874-04-30,4.6,0.33,0.46,12.17864628,5.37,96.762293846669,6.9416428194349,9.6762293846669,
1874-03-31,4.73,0.33,0.46,12.36889587,5.4033333333333,97.96648991435,6.8348713893733,9.5273964821567,
1874-02-28,4.8,0.33,0.46,12.36889587,5.4366666666667,99.416311118156,6.8348713893733,9.5273964821567,
1874-01-31,4.66,0.33,0.46,12.36889587,5.47,96.516668710543,6.8348713893733,9.5273964821567,
1873-12-31,4.42,0.33,0.46,12.17864628,5.4791666666667,92.975943217886,6.9416428194349,9.6762293846669,
1873-11-30,4.04,0.3275,0.4575,11.8932314,5.4883333333333,87.021955193775,7.0543787935548,9.8545902230575,
1873-10-31,4.19,0.325,0.455,12.27381157,5.4975,87.454449775295,6.7834597081076,9.4968435913506,
1873-09-30,4.59,0.3225,0.4525,12.55922645,5.5066666666667,93.626143471599,6.5783074661418,9.2300283052066,
1873-08-31,4.97,0.32,0.45,12.55922645,5.5158333333333,101.37732746271,6.5273128346213,9.1790336736862,
1873-07-31,4.97,0.3175,0.4475,12.55922645,5.525,101.37732746271,6.4763182031008,9.1280390421657,
1873-06-30,4.98,0.315,0.445,12.55922645,5.5341666666667,101.58130598879,6.4253235715803,9.0770444106452,
1873-05-31,5.05,0.3125,0.4425,12.93980661,5.5433333333333,99.979493627069,6.1868498531602,8.7605793920749,
1873-04-30,5.04,0.31,0.44,13.22522149,5.5525,97.628119194547,6.0049041568074,8.5230897709525,
1873-03-31,5.11,0.3075,0.4375,13.22522149,5.5616666666667,98.984065294471,5.9564775103816,8.4746631245266,
1873-02-28,5.15,0.305,0.435,13.22522149,5.5708333333333,99.758891637285,5.9080508639557,8.4262364781007,
1873-01-31,5.11,0.3025,0.4325,12.93980661,5.58,101.16736879888,5.9888706578591,8.5626001967737,
